Date,AAPL.US,MSFT.US,GOOGL.US,META.US,NVDA.US,ADBE.US,CSCO.US,CRM.US,JNJ.US,UNH.US,PFE.US,ABBV.US,MRK.US,LLY.US,TMO.US,JPM.US,BAC.US,BLK.US,GS.US,WFC.US,C.US,SPGI.US,AMZN.US,HD.US,MCD.US,LOW.US,NKE.US,SBUX.US,CAT.US,LMT.US,HON.US,GE.US,UNP.US,BA.US,XOM.US,CVX.US,COP.US,SLB.US,EOG.US,MPC.US
2017-05-26,35.8308,64.1519,49.4842,152.14,3.50217,141.89,26.5954,90.83,109.833,156.448,26.2939,51.5464,51.4155,70.0379,170.878,73.0102,20.5734,332.433,199.986,44.7261,52.4753,133.302,49.789,135.386,130.741,73.2964,49.5506,56.6159,92.1523,242.534,106.017,162.769,98.3789,175.8,61.5315,82.4934,38.6157,58.7068,76.0087,43.2689
2017-05-30,35.8454,64.5642,49.6286,152.38,3.57706,142.41,26.7466,90.86,109.98,155.64,26.2871,51.516,51.3859,70.3073,170.708,71.7634,20.2797,332.285,196.096,44.513,52.1121,133.858,49.835,135.279,130.8,71.9356,49.861,56.5785,91.9777,241.022,105.762,162.237,98.5754,176.08,61.193,81.9658,38.1393,57.9901,74.6758,42.9409
2017-05-31,35.6259,64.0425,49.1762,151.46,3.56409,141.86,26.618,89.64,110.971,154.405,26.7107,51.516,51.5691,71.4039,170.25,70.2652,19.9016,334.235,189.657,43.6436,51.1812,135.754,49.731,134.925,131.665,71.3581,49.9284,56.8907,91.9411,241.906,105.805,162.357,98.1136,176.79,60.7408,81.5141,38.0504,58.7068,75.2488,42.6307
2017-06-01,35.7273,64.281,49.2361,151.53,3.56429,141.38,26.8673,90.05,111.441,158.262,26.7624,52.0554,51.6875,71.7775,172.267,71.0424,20.0971,339.688,193.028,44.4458,51.6383,136.599,49.7975,136.368,133.799,72.8593,49.4445,57.0174,92.1434,241.758,106.192,164.376,98.3887,176.5,60.8896,82.1296,38.1962,58.8668,75.3266,43.5232
2017-06-02,36.2596,65.7959,49.6261,153.61,3.54652,143.48,27.0009,90.86,112.569,158.11,26.6208,52.4743,51.8551,71.9042,173.824,70.6857,19.938,340.778,191.51,44.2121,51.6657,137.055,50.3365,136.555,134.971,72.6714,50.0882,57.7518,92.4206,242.474,106.646,165.35,98.9286,179.25,59.9852,81.2157,37.6831,58.174,74.7261,43.1688
2017-06-05,35.9019,66.2802,50.0128,153.63,3.65465,143.59,26.8114,91.38,112.805,158.091,26.4657,52.6773,51.5356,71.2059,173.874,70.8144,19.9016,340.402,192.097,44.14,51.7832,137.293,50.567,136.024,134.135,71.9624,50.1149,57.4827,91.7399,241.062,106.228,165.936,98.0252,178.03,60.451,81.2819,37.4812,58.4379,74.3253,43.2512
2017-06-06,36.0219,66.5,49.654,152.81,3.63817,143.03,26.6425,91.1,113.206,159.382,26.2373,52.9587,51.2211,70.9711,173.504,70.9588,19.7446,340.086,192.587,44.2121,51.5796,136.827,50.15,135.553,132.757,71.2928,49.6151,57.3846,91.1846,238.246,105.604,165.636,96.9091,175.95,61.2756,82.0556,37.8706,59.027,75.6819,43.4888
2017-06-07,36.2399,66.38,49.8986,153.12,3.68211,143.62,26.6877,91.39,113.148,161.462,26.1787,53.6443,50.737,71.2416,173.774,71.7723,20.0725,340.059,193.715,44.4558,52.3148,138.763,50.5035,136.181,133.397,70.469,50.3261,56.7945,90.2711,238.668,105.587,164.137,97.0545,177.24,61.0491,81.7521,37.0908,57.9308,73.4512,43.3906
2017-06-08,36.1483,65.9765,50.0326,154.71,3.9491,142.63,26.6877,91.25,112.952,160.131,25.9777,53.6521,50.0557,71.8785,172.257,72.6594,20.4005,341.231,196.399,44.8564,53.4414,138.395,50.5135,134.915,132.954,70.3335,50.2973,55.6655,91.5693,238.883,106.264,163.591,97.7039,178.97,60.8323,81.9306,36.6732,57.6265,73.418,43.7676
2017-06-09,34.7448,64.4822,48.3308,149.6,3.6941,138.05,26.4834,87.27,113.814,159.935,26.8082,54.3641,50.9981,72.7215,172.376,74.3787,21.0212,343.894,199.692,45.9153,54.4879,139.537,48.9155,134.435,133.004,71.2454,50.5433,55.6252,92.393,238.354,106.447,165.7,97.6154,179.06,61.969,83.8169,38.1625,58.7848,75.0596,44.8153
2017-06-12,33.9151,63.9889,47.9168,148.44,3.70327,137.25,26.3852,86.18,114.07,158.004,26.7545,54.2552,50.9981,72.5957,170.838,74.3974,21.1213,343.754,199.232,46.161,54.3803,138.475,48.2455,133.777,130.357,71.5915,51.0807,54.8184,92.532,238.255,106.026,171.615,97.9661,179.03,62.5759,85.1103,38.9277,58.4725,74.8933,44.6209
2017-06-13,34.196,64.7878,48.3498,150.68,3.7385,139.09,26.7623,87.27,114.236,159.59,26.655,54.3641,50.4796,72.9087,172.525,74.6469,21.1136,344.585,201.29,46.4668,54.6906,139.249,49.0395,135.376,131.538,72.1522,51.3455,54.4875,92.2371,239.541,106.903,168.7,99.2043,180.04,62.5954,85.1708,39.5337,58.5051,75.4577,45.0803
2017-06-14,33.853,64.4372,48.2216,150.25,3.7465,138.25,26.6798,87.17,114.893,160.721,26.7458,55.0262,50.5592,73.2238,172.167,74.4917,21.1036,346.379,203.358,46.535,54.716,140.124,48.8235,137.781,132.286,72.9781,51.6747,53.9053,91.3118,241.189,106.813,170.126,97.6645,181.27,61.9234,83.9867,38.6736,57.5177,74.1029,43.7019
2017-06-15,33.6567,64.0981,47.8357,149.8,3.76248,137.52,26.6602,86.27,115.138,159.639,26.8433,55.0899,50.4157,73.628,171.727,74.0457,20.9083,347.108,200.398,45.9972,54.1904,141.126,48.2085,137.791,132.718,72.8227,50.0147,53.7452,92.8033,241.729,106.972,173.073,98.4477,184.15,62.0654,83.7585,38.6484,56.8011,72.5268,43.4073
2017-06-16,33.1818,64.189,47.758,150.64,3.7439,137.84,26.7063,86.0,116.267,160.739,26.9741,55.4391,50.2419,73.4744,172.455,73.7156,20.8091,345.556,199.144,45.9873,54.0151,141.175,49.3855,137.673,133.445,72.2887,48.3091,53.7895,93.8667,241.886,107.104,173.429,99.0769,185.1,62.9941,85.3483,39.6169,57.8557,73.759,44.0475
2017-06-19,34.1339,64.988,48.5849,152.87,3.88391,140.35,27.0078,87.54,116.011,161.995,27.1791,55.6636,50.8083,73.8865,173.834,75.3307,21.2353,352.035,202.995,46.2903,54.5153,142.029,49.7585,139.587,134.45,73.4498,49.1817,54.4707,93.7622,242.925,108.075,172.226,99.4592,187.57,62.4456,84.6509,39.4738,57.4505,73.3818,44.4726
2017-06-20,33.8203,64.1071,48.2746,152.25,3.87842,140.91,26.8889,86.92,116.139,162.214,27.4572,55.5734,51.4868,74.2561,173.264,74.8611,20.8602,349.012,202.084,45.6222,54.0289,139.934,49.6295,138.586,135.265,72.888,48.7465,53.5371,93.3409,243.416,107.348,168.217,96.3824,186.88,62.1042,83.8852,39.0156,56.3109,73.2004,43.2944
2017-06-21,34.0223,64.4372,48.7527,153.91,3.93733,144.24,26.8821,87.56,116.756,163.656,27.7187,55.6636,52.2282,74.1579,173.194,74.5182,20.5439,345.75,199.741,45.2126,53.9632,138.078,50.1115,137.624,134.971,71.6923,49.7202,53.6275,90.2375,243.515,106.822,166.119,95.7212,187.66,61.4487,82.3052,38.2745,55.2325,72.5905,42.3764
2017-06-22,33.9674,64.4283,48.6546,153.4,3.90989,143.69,26.8889,88.47,117.747,165.062,27.8651,57.1024,52.6742,75.6568,173.064,74.4308,20.3661,347.756,197.292,44.7952,53.7851,138.227,50.065,136.662,135.905,70.9675,49.5407,53.2259,90.571,241.297,106.672,164.764,95.5099,187.92,61.1804,82.2788,38.1547,55.1455,73.0684,41.9169
2017-06-23,34.1191,65.2999,49.1264,155.07,3.79845,145.41,27.0932,88.62,118.061,163.95,27.9549,56.6816,52.7854,75.2794,172.037,74.2952,20.267,346.48,194.958,44.7617,53.6089,139.438,50.187,132.982,135.757,68.9104,49.9681,53.493,90.8067,241.483,106.613,164.875,96.1722,190.55,61.5782,82.7187,38.17,55.6199,73.1511,42.185
2017-06-26,34.0103,64.6765,48.429,153.59,3.75688,144.96,27.2189,88.11,118.002,163.826,27.8486,56.7582,52.5956,75.627,170.838,74.6194,20.3308,349.012,197.889,45.1455,53.9211,139.021,49.699,133.08,135.177,69.482,50.3728,53.3417,90.9271,240.688,106.831,165.128,96.1044,188.43,61.2961,82.0302,37.6619,55.5863,72.8184,42.0484
2017-06-27,33.5227,63.4654,47.2334,150.58,3.61918,142.54,26.8114,87.68,116.825,163.38,27.628,56.4865,52.289,74.5156,171.297,75.314,20.6677,346.887,197.752,45.3676,54.301,138.842,48.839,133.826,134.971,69.1468,50.0623,52.735,90.6518,239.07,105.762,162.713,95.4903,187.39,61.1969,81.9735,37.4366,55.1386,73.3249,42.4755
2017-06-28,34.0123,64.0075,47.8769,153.24,3.7472,143.81,27.0844,88.09,115.786,164.35,27.6113,56.8984,51.9884,74.5691,173.354,76.8279,21.2087,350.786,200.388,46.3643,55.1066,141.572,49.5165,134.68,135.472,69.7708,50.4491,52.9314,92.8398,240.963,106.595,161.943,96.7695,188.1,61.5149,82.1374,37.428,55.0466,74.1762,43.1049
2017-06-29,33.5099,62.8062,46.7216,151.04,3.62168,141.24,26.5178,86.8,114.776,163.969,27.5129,56.5561,51.334,74.2095,171.487,77.9647,21.5996,347.811,201.477,47.6027,56.6298,138.793,48.7965,133.758,134.44,69.393,50.2676,52.2,92.1345,238.128,105.255,161.588,95.9796,186.06,60.8896,82.0135,37.5333,55.1533,74.9922,42.4402
2017-06-30,33.5917,63.2094,46.3126,150.98,3.56927,141.43,26.4236,86.6,114.462,164.093,27.4796,56.5797,51.1341,73.8528,172.067,78.1778,21.5465,347.125,199.222,47.2869,56.5436,138.753,48.4,134.817,134.469,70.2336,55.7811,52.1519,93.7356,238.873,106.054,161.525,96.8795,186.32,60.9149,82.1763,37.428,55.5428,75.4263,42.8693
2017-07-03,33.4676,62.5122,45.8069,148.43,3.43998,138.41,26.452,86.1,115.001,165.184,27.6691,56.5081,51.2776,74.2095,172.007,79.7694,21.9207,352.403,204.034,47.6027,57.7104,138.495,47.683,135.386,133.899,70.8943,55.4488,52.096,93.2779,240.002,106.385,164.145,97.8778,187.12,61.9477,83.7331,38.8775,56.4976,76.9682,43.4966
2017-07-05,33.6076,63.3452,46.4447,150.34,3.53233,141.21,26.5109,87.5,115.629,166.608,27.5206,56.5561,51.1886,74.2095,173.324,80.57,22.1338,352.358,204.72,47.6027,57.8701,140.233,48.57,134.199,134.38,70.0883,54.4186,51.82,93.7622,242.995,106.455,163.536,96.2969,190.15,61.0044,82.4125,37.6,55.4598,75.2402,43.3347
2017-07-06,33.2872,62.8773,46.2169,148.82,3.54282,140.75,26.177,86.85,114.668,165.431,27.1791,55.9706,50.3455,73.2238,172.635,80.3107,21.9463,349.391,203.534,47.4132,57.177,139.1,48.257,133.649,134.4,69.3831,54.0387,51.5177,92.8773,241.758,106.121,157.342,95.8558,189.85,60.451,81.7932,36.8771,54.9448,73.8503,43.2944
2017-07-07,33.6303,63.6959,46.8706,151.44,3.62367,142.22,26.3312,87.92,114.687,166.333,27.2844,56.204,50.3909,73.8449,175.061,80.7154,22.0514,355.323,202.221,47.5671,57.4129,141.474,48.938,133.816,137.213,69.8875,54.8143,51.9114,93.2285,245.438,106.719,156.385,96.3824,190.68,60.5268,81.5229,36.6115,54.9024,73.6925,44.293
2017-07-10,33.8333,64.1696,47.3783,153.5,3.79516,143.34,26.399,88.5,113.824,165.441,27.3313,56.0481,50.1299,73.836,175.241,80.1456,22.1064,358.502,202.721,47.4418,57.1936,141.484,49.8235,132.874,136.544,69.6808,55.5222,51.7061,94.0571,245.723,107.155,155.72,96.5278,192.18,60.4831,81.1669,36.8163,55.1326,74.6758,44.3007
2017-07-11,33.9425,64.1793,47.5043,155.27,3.84845,142.93,26.4932,88.35,113.56,164.588,27.1381,56.0549,49.7392,73.8945,176.189,79.8392,21.8471,354.944,203.751,46.9702,56.4917,140.6,49.7065,132.383,136.003,69.0736,55.0046,51.7848,94.3886,246.468,106.797,157.753,96.6143,194.36,60.8138,81.2235,36.9119,55.5003,75.5176,44.396
2017-07-12,33.992,65.245,48.2083,158.9,4.01241,145.91,26.5532,90.4,114.403,165.224,27.1791,56.5933,50.0882,74.9257,177.738,79.5621,21.6272,357.708,204.142,47.0837,56.575,142.069,50.3255,134.131,137.498,69.0478,55.0423,52.3581,95.0367,246.418,107.225,158.943,97.1331,194.53,61.087,81.8497,36.8163,55.3243,75.4663,44.0395
2017-07-13,34.4638,65.8143,48.2676,159.26,3.96527,145.05,26.6445,89.57,114.108,164.141,27.2278,57.1819,50.1753,75.3933,177.568,80.068,21.8668,359.842,206.837,47.4487,56.6611,142.259,50.0315,134.719,136.111,69.3169,54.7756,52.2177,94.5947,246.752,107.681,160.202,96.8403,194.32,61.0968,82.0213,36.825,56.0904,76.6434,44.1053
2017-07-14,34.7606,66.7394,48.669,159.97,4.07433,146.16,26.7721,90.0,114.736,165.392,27.3499,57.5614,50.3122,75.6915,178.485,79.3391,21.5014,360.214,205.219,46.9258,56.4075,142.089,50.0905,134.366,136.328,68.9005,54.834,52.5554,94.8562,247.93,108.066,160.146,97.4102,196.47,61.3302,82.2711,36.995,56.3959,76.6927,44.0789
2017-07-17,34.8847,67.2619,48.6218,159.73,4.05564,146.4,26.8438,89.29,114.335,164.938,27.1996,57.2368,49.9519,75.0554,178.325,78.6003,21.3335,348.966,205.818,46.6879,56.4996,142.129,50.502,135.289,136.308,69.2367,54.6367,52.1715,94.9242,248.224,107.628,160.39,96.9954,196.91,61.0121,82.0857,36.7747,56.3799,76.7195,44.4883
2017-07-18,35.005,67.2161,49.1692,162.86,4.09728,147.89,26.8438,89.27,116.374,165.365,27.2913,56.868,49.7928,75.108,176.898,78.3242,21.2264,350.804,200.467,46.7669,56.5515,142.466,51.2225,133.768,135.177,68.8105,54.5039,52.0636,94.0571,246.772,107.567,160.813,97.1723,196.22,60.8138,81.7111,36.6732,55.8305,76.5513,44.9155
2017-07-19,35.2248,67.7298,49.4592,164.14,4.07663,148.92,27.1836,89.56,116.982,167.443,27.506,57.2916,49.9604,75.5836,177.688,78.4352,21.3689,350.454,200.075,46.8872,56.3919,142.764,51.3435,134.729,135.118,69.5977,54.6179,51.9752,94.7329,250.137,108.337,161.121,95.9315,198.7,61.0044,82.2788,37.1738,56.896,78.7325,45.5046
2017-07-20,35.064,68.059,49.4302,164.53,4.13584,149.97,27.1472,90.54,118.179,169.488,27.4397,58.2695,50.2168,76.0511,179.075,78.4352,21.2618,351.128,199.555,46.836,56.1022,143.638,51.435,129.234,135.384,65.7289,55.8752,51.9015,94.2644,249.234,107.374,159.601,94.4193,198.13,61.0121,82.4183,37.0366,56.5392,78.1881,45.3817
2017-07-21,35.0465,67.6655,49.5125,164.43,4.15041,149.52,27.1335,89.69,117.06,169.733,27.3908,58.7569,49.9688,75.9698,179.705,78.1709,21.137,352.256,197.664,46.2291,55.7987,146.25,51.2835,128.91,135.148,66.888,56.6784,51.8564,93.6408,248.803,108.497,154.951,93.2521,199.87,60.451,81.3298,36.5417,56.125,77.562,45.3327
2017-07-24,35.474,67.4904,49.7352,166.0,4.10208,149.53,27.1472,89.67,115.11,168.928,27.2602,58.192,49.9223,76.0422,179.685,78.506,21.2353,351.979,195.862,46.3129,55.8858,147.144,51.9475,127.074,133.318,67.69,55.7344,51.8927,95.0367,249.774,109.579,152.082,92.2077,199.91,60.2634,81.2889,36.5069,56.0321,77.8956,45.5123
2017-07-25,35.6229,68.0305,48.2766,165.28,4.08291,148.21,27.3712,90.63,114.128,168.489,27.0805,57.0955,49.753,73.7519,177.668,79.8116,21.742,354.473,198.937,46.9889,57.5147,147.471,52.0065,129.184,139.633,68.949,56.149,52.3678,100.602,249.371,109.205,152.146,93.3562,200.19,60.5677,82.2291,37.3981,56.5293,79.1991,45.8884
2017-07-26,35.7964,67.9048,48.0912,165.61,4.12985,149.78,26.9823,91.07,113.315,168.811,26.9068,57.1515,49.306,73.4407,172.655,79.063,21.5014,355.583,199.507,46.8606,57.4716,146.935,52.64,128.939,137.43,69.214,55.1732,51.82,99.7337,249.391,110.185,153.035,92.8936,219.98,60.6407,82.8006,37.4385,56.5125,79.0964,45.5948
2017-07-27,35.1154,67.0869,47.4535,170.44,3.99323,146.2,26.9017,90.51,113.206,167.217,26.9975,56.4747,50.8165,74.4987,172.865,78.7368,21.414,349.658,198.84,46.6879,57.1495,145.872,52.3,129.852,137.774,70.1407,54.9759,53.2161,100.444,247.93,108.976,154.238,90.1965,227.07,60.9868,83.5829,38.2629,57.1796,80.1261,45.9945
2017-07-28,34.8719,66.9765,47.737,172.46,4.05914,146.73,26.8625,90.62,114.099,169.174,27.1196,55.4587,51.1499,74.5691,173.554,78.506,21.3423,348.421,200.732,45.4869,57.0077,145.892,51.002,130.157,136.819,69.668,55.4648,48.2985,100.226,249.892,108.828,152.685,91.8874,227.34,60.06,85.161,38.7769,57.7559,79.6588,45.0371
2017-07-31,34.6857,66.6662,47.1042,169.25,4.01241,146.49,26.7997,90.8,114.854,169.762,27.1293,55.0418,50.9665,74.1758,173.124,78.953,21.4229,350.51,202.27,46.0326,57.8701,146.011,49.389,131.471,136.2,70.5076,55.8286,48.2798,100.098,251.383,108.312,153.162,91.5839,228.44,60.3917,86.0017,38.8707,57.8735,79.425,45.8667
2017-08-01,34.9971,66.5548,47.1571,169.86,4.06164,147.36,26.9725,91.22,114.658,170.123,27.0639,55.4116,50.9981,73.9142,173.064,80.011,21.7165,353.338,203.798,46.1521,58.8412,146.984,49.8095,131.716,135.255,70.8982,56.5734,48.9525,99.3681,251.835,108.994,152.146,90.7113,225.62,60.4898,87.2757,38.3383,58.2194,78.8569,46.3085
2017-08-02,36.6487,66.2628,47.2109,169.3,4.05914,147.13,26.8625,89.89,114.345,170.806,27.1947,55.6695,50.6174,73.4219,174.024,80.0778,21.8373,349.697,203.132,46.09,58.6884,144.512,49.7945,132.306,137.498,70.9259,56.5257,49.5758,99.3582,253.571,110.361,152.621,91.0317,224.2,60.8138,87.0054,39.0748,58.3203,77.0708,46.0376
2017-08-03,36.284,66.1623,46.8452,168.59,4.11027,147.79,26.8929,90.35,115.394,172.373,27.6163,55.8912,50.6785,73.52,173.324,79.5523,21.6429,350.085,201.094,45.9034,57.8661,144.413,49.346,132.53,135.836,70.9714,56.859,49.8016,99.7635,254.553,111.034,154.048,91.2233,224.47,60.7311,86.1998,38.4765,57.5532,74.2179,45.7833
2017-08-04,36.4794,66.6485,47.1187,169.62,4.12855,147.7,27.1001,90.45,115.257,172.48,27.789,55.8912,50.3455,73.8608,173.914,80.5524,22.18,350.5,206.308,45.4219,58.5876,143.56,49.3705,134.248,135.049,71.3897,56.498,49.5847,100.424,255.562,111.439,154.175,91.1672,223.99,60.522,86.744,39.036,56.9761,75.5081,45.7008
2017-08-07,37.044,66.3887,47.1167,171.96,4.25516,148.44,27.1335,90.5,114.972,172.383,27.5168,56.0726,50.138,73.6468,174.921,80.8628,22.1702,351.619,209.111,45.1633,58.6395,143.48,49.6135,134.778,136.063,71.3452,56.5257,49.7545,100.76,255.69,110.544,153.271,91.24,226.34,60.4831,86.4933,38.6977,56.1437,74.8592,44.9703
2017-08-08,37.3288,66.7491,47.039,171.23,4.20481,147.81,26.9901,90.26,114.442,172.499,27.4943,56.2707,49.7226,73.5546,171.587,80.57,22.1141,352.403,208.317,45.3104,58.5024,140.968,49.492,134.778,136.013,70.3345,56.2154,48.9838,100.483,258.211,110.318,152.868,91.6771,225.68,60.3334,86.9098,39.0931,55.2483,76.0924,44.5963
2017-08-09,37.5663,66.4551,46.8342,171.18,4.24917,148.3,26.9439,90.12,115.295,172.432,27.6339,56.7012,49.8577,74.0945,170.868,80.4404,21.9728,354.463,207.376,45.3774,58.1207,143.31,49.1005,136.465,136.013,71.365,56.6309,48.2818,100.414,262.646,110.579,153.746,92.301,222.09,60.522,87.3703,39.1104,55.2483,75.4263,43.4073
2017-08-10,36.3689,65.4821,46.0128,167.4,4.06793,144.92,26.4156,87.63,115.188,170.426,27.6085,55.4587,49.6105,73.628,169.381,79.288,21.4229,347.34,202.427,44.6551,57.0938,141.027,47.846,135.279,137.508,70.1495,55.8475,47.6811,99.4078,260.939,109.196,151.291,91.349,220.73,60.1631,86.744,38.5297,54.3281,74.3995,42.7671
2017-08-11,36.8763,66.4816,46.3365,168.08,3.85024,146.47,26.8153,88.29,115.188,170.826,27.4699,55.6078,49.7688,73.2843,170.838,78.6258,21.1911,348.56,201.241,44.6481,56.7355,141.096,48.3995,136.104,138.108,70.377,55.7523,47.7782,99.1316,261.38,108.671,150.688,92.1252,222.62,59.5845,86.036,38.374,53.8477,73.9063,42.728
2017-08-14,37.4265,67.4817,46.777,170.75,4.15788,149.16,27.1335,90.25,115.511,171.444,27.5168,55.7569,50.0013,73.5913,171.627,79.5454,21.689,351.758,204.112,45.4219,57.6605,143.103,49.165,135.603,138.068,70.7993,56.5168,47.8136,99.9015,264.658,110.011,151.657,93.1696,224.77,59.6,85.6497,38.1615,53.9505,73.4559,43.1805
2017-08-15,37.8352,67.4994,46.7345,171.0,4.12285,150.36,27.3436,90.7,115.422,172.137,27.5753,55.3792,49.865,73.7894,171.168,79.7517,21.7322,351.914,204.328,45.4287,57.731,144.006,49.137,132.02,138.393,67.6801,55.3646,47.7508,99.8519,263.48,109.336,150.334,93.2521,226.69,59.4522,85.5307,38.1276,53.5215,72.6456,42.8339
2017-08-16,37.6867,67.8969,47.043,170.0,4.07793,151.8,27.5587,92.24,116.09,171.492,27.5597,55.441,50.0262,72.8701,173.034,79.2006,21.4837,350.944,202.505,45.2916,57.5098,144.751,48.909,133.826,139.494,68.6395,55.3487,48.0854,100.246,263.117,110.395,150.096,94.155,225.19,59.0204,85.0079,37.43,53.7468,70.9412,42.1496
2017-08-17,36.9652,66.7453,46.2154,166.91,3.98645,148.23,26.452,90.88,115.138,170.541,27.2201,54.9938,49.3386,70.2588,170.499,77.9637,20.9948,345.092,198.78,44.5278,56.5652,142.566,48.0285,131.54,138.629,67.5189,54.3234,47.6515,99.3979,259.37,108.618,148.003,91.7784,223.31,58.0986,84.2705,36.8414,53.1736,69.6064,41.0264
2017-08-18,36.8803,66.8282,46.1417,167.41,3.98725,147.96,25.8825,90.76,114.766,168.869,26.9888,55.08,49.0587,69.5981,170.18,78.0383,20.979,342.294,199.418,44.4232,56.5505,142.676,47.9235,129.636,138.502,67.0818,51.9523,47.3483,100.068,257.456,107.892,146.817,92.4219,223.48,58.3854,84.727,36.9361,53.4177,70.1992,41.3631
2017-08-21,36.8093,66.5129,45.8772,167.78,3.92933,149.26,26.1427,91.76,115.482,169.943,27.0639,55.6597,49.4421,69.8814,171.607,77.944,20.7649,341.352,198.213,44.5455,56.016,142.586,47.6645,131.127,139.043,67.2727,50.6821,47.7508,99.8022,259.752,108.391,146.459,92.8041,223.4,58.1918,84.1642,36.4114,53.1469,69.8658,40.8182
2017-08-22,37.4095,67.4436,46.8502,169.63,4.01701,152.25,26.6445,92.95,116.581,172.393,27.385,56.4884,49.8013,70.6739,174.372,78.7467,21.1626,346.285,200.712,44.888,56.7795,145.306,48.345,131.775,140.173,69.0666,51.175,48.9191,101.756,262.264,109.467,147.117,94.4871,227.25,58.4641,84.6265,37.0038,53.4434,70.3246,41.0047
2017-08-23,37.4587,67.0412,46.9588,168.71,4.09708,151.1,26.347,93.07,114.913,171.9,27.4601,56.3089,49.5866,70.5758,173.394,78.839,21.1036,343.56,199.948,44.7242,57.1026,143.807,47.9,131.029,139.407,66.5081,50.6821,48.5883,100.799,260.576,109.055,145.857,93.4211,225.69,58.3659,84.8382,37.43,53.309,71.0515,41.4152
2017-08-24,37.2923,67.013,46.6753,167.74,4.08261,150.81,26.6199,94.15,114.991,172.353,27.4524,56.7719,50.0345,71.2178,173.544,78.7093,21.1724,341.803,200.193,44.8366,57.4932,144.354,47.6225,130.324,139.092,66.1422,50.9012,48.4616,100.828,260.37,109.17,145.326,93.0311,226.27,58.151,85.4858,37.0983,53.0461,70.6429,42.2085
2017-08-25,37.4294,67.1301,46.357,166.32,4.04815,151.45,26.7907,94.1,114.668,172.013,27.5841,57.0632,50.2168,71.1534,174.801,79.0296,21.1136,342.156,199.722,44.5002,57.6293,144.184,47.263,131.52,139.417,66.8197,50.9578,48.8375,101.332,260.547,109.395,146.459,93.6138,223.59,58.4486,86.1062,37.3361,53.8882,70.5488,42.6956
2017-08-28,37.8039,67.1397,46.2389,167.24,4.07713,151.79,26.8771,93.66,114.726,172.669,27.6504,57.7252,50.5194,71.1989,175.981,78.7811,21.0663,340.511,197.811,44.3818,57.594,144.879,47.301,133.051,140.202,67.2271,50.7981,48.8738,101.075,261.253,109.44,146.35,93.0115,224.8,58.257,85.7433,36.8848,53.5275,69.6216,43.3562
2017-08-29,38.1518,67.3432,46.6186,168.05,4.07033,152.14,26.8251,93.83,115.148,174.103,27.6738,58.1734,50.3603,70.9344,178.055,78.3488,20.9427,340.325,198.144,44.1991,57.316,143.837,47.703,132.472,139.938,66.9058,49.8512,48.6049,101.903,265.149,110.027,146.159,93.9035,227.95,58.2424,85.8214,36.7129,53.57,69.4173,42.4559
2017-08-30,38.2532,68.229,47.011,169.92,4.09428,153.67,27.2612,94.86,114.148,173.353,27.6339,58.1989,50.3603,72.6888,180.472,78.5305,21.3079,342.025,200.349,44.1508,57.7643,146.359,48.3795,132.619,140.9,67.328,49.6934,48.9838,103.285,265.129,110.361,145.199,93.877,227.92,57.9769,85.7277,37.1913,53.476,69.8506,43.1992
2017-08-31,38.3982,68.9558,47.5895,171.97,4.18734,155.16,27.4477,95.49,115.285,176.01,28.0222,59.2836,50.951,73.411,184.576,78.1709,21.3256,346.415,201.564,43.9002,57.7791,147.104,49.03,132.501,141.264,67.3093,50.098,49.2892,103.235,264.344,110.536,146.817,94.2121,227.16,58.151,85.6419,37.4067,53.5798,70.9507,43.2984
2017-09-01,38.4079,68.1644,47.4275,172.02,4.2126,155.06,27.5243,96.01,114.108,176.782,28.0526,59.3787,50.9268,72.3184,183.438,78.8665,21.5034,348.708,203.495,43.8133,58.2479,146.538,48.9125,133.315,141.107,68.0005,50.6196,49.35,103.897,261.587,110.027,150.334,94.3722,227.8,58.3348,86.547,37.9043,53.8665,71.5017,44.8083
2017-09-05,37.9488,67.8607,46.9039,170.72,4.09988,154.28,26.9439,96.18,113.128,176.383,27.9228,59.2463,50.7574,72.0835,183.458,76.9831,20.8081,341.979,196.174,43.0633,57.0399,146.021,48.2635,135.229,140.527,68.94,50.2894,49.5296,103.916,261.597,109.143,148.067,93.1412,224.63,58.7978,87.0757,38.031,55.356,71.686,42.7544
2017-09-06,37.9091,67.6665,46.9309,172.09,4.09728,153.76,27.157,95.82,113.795,175.575,28.0798,60.6635,51.0619,72.7067,186.802,77.4989,20.8984,340.758,197.105,42.8769,57.1789,144.114,48.39,138.429,139.721,70.5708,50.0535,48.7954,102.752,260.929,109.178,149.019,93.9418,222.38,60.0191,88.9503,38.606,55.8828,73.3381,43.2306
2017-09-07,37.7605,68.5327,47.323,173.21,4.11657,155.49,27.0628,96.73,115.128,176.029,28.0798,64.3864,51.3162,73.6379,187.96,76.1413,20.5046,342.469,194.439,42.7042,56.108,144.304,48.9735,139.635,141.197,70.7637,49.7023,48.0394,103.463,261.694,109.608,143.641,94.3909,224.0,60.2089,88.9582,38.6494,56.0104,73.9633,43.4476
