Date,AAPL.US,MSFT.US,GOOGL.US,META.US,NVDA.US,ADBE.US,CSCO.US,CRM.US,JNJ.US,UNH.US,PFE.US,ABBV.US,MRK.US,LLY.US,TMO.US,JPM.US,BAC.US,BLK.US,GS.US,WFC.US,C.US,SPGI.US,AMZN.US,HD.US,MCD.US,LOW.US,NKE.US,SBUX.US,CAT.US,LMT.US,HON.US,GE.US,UNP.US,BA.US,XOM.US,CVX.US,COP.US,SLB.US,EOG.US,MPC.US
2013-01-04,16.0015,21.6903,18.3824,28.76,0.303387,38.13,15.1065,42.403,54.4989,42.838,18.151,22.8398,28.939,40.407,63.0571,34.6036,10.2916,159.225,113.635,26.2264,35.1878,48.9896,12.9575,50.5118,68.3154,29.941,23.6672,23.3497,71.9402,69.8196,48.0541,109.366,52.8149,65.099,57.8087,73.0704,43.1943,55.2028,50.8527,22.8853
2013-01-07,15.9051,21.6542,18.3026,29.42,0.294671,37.94,14.9651,42.245,54.3841,42.838,18.1636,22.8888,29.0435,40.3565,63.5432,34.6429,10.2729,158.893,113.439,26.0991,35.2162,49.06,13.423,50.24,69.1149,29.2458,23.7018,23.3624,72.1592,70.0561,48.074,109.01,52.5604,63.792,57.1405,72.5798,42.7218,55.354,50.9297,22.0439
2013-01-08,15.9484,21.5401,18.2663,29.06,0.288238,38.14,14.9788,42.493,54.392,42.2682,18.1919,22.3916,29.0834,40.6587,63.1518,34.7126,10.1806,156.48,112.431,26.0517,35.2113,48.8108,13.319,50.5442,69.1405,29.2636,23.452,23.3223,71.2438,69.122,47.6257,107.823,52.526,62.117,57.4947,72.2491,42.1429,55.5853,50.1848,22.5201
2013-01-09,15.7,21.6611,18.3863,30.59,0.28177,38.66,14.9709,42.958,54.6371,43.0708,18.5042,22.5171,29.3657,41.5146,65.3314,34.69,9.7132,156.86,113.498,26.0488,34.8619,48.6767,13.3175,50.504,69.0451,29.3516,23.4738,22.9078,71.5762,69.8872,48.2052,108.077,52.8149,64.319,57.2757,72.4374,42.0579,55.3451,50.3815,22.8391
2013-01-10,15.8921,21.4666,18.47,31.3,0.28227,38.62,15.0731,43.28,54.9863,43.6758,18.7091,22.5808,29.4961,41.7345,65.1447,35.2078,10.0088,159.763,116.066,26.5709,35.5157,48.2766,13.267,50.8641,69.4927,29.9153,23.5154,22.8706,72.0635,69.9765,48.1195,109.217,52.8916,64.6,57.8972,73.0499,42.2377,56.1527,50.9761,22.9727
2013-01-11,15.7976,21.7646,18.4332,31.72,0.28177,38.09,15.1065,43.338,55.1128,43.4357,18.5403,22.7515,29.8073,41.6245,65.1546,35.2009,9.88114,161.397,115.841,26.3458,35.1115,47.8943,13.397,50.9279,69.7435,30.1507,23.7634,23.0659,72.1473,69.6783,48.0399,109.01,52.8463,62.979,58.2327,73.8819,42.0705,56.5342,50.7832,22.6801
2013-01-14,15.2339,21.8154,18.0158,30.95,0.28157,38.16,15.4649,43.503,55.2688,43.8808,18.6945,22.9094,29.8831,41.3828,65.1645,35.0005,9.74659,162.238,115.008,26.0991,35.0116,48.5358,13.6365,50.7523,69.592,29.769,23.806,22.9255,71.7222,69.8274,48.3639,108.964,52.9986,64.145,58.2104,74.6271,42.2135,55.782,50.393,22.9147
2013-01-15,14.7518,22.0722,18.0575,30.1,0.276416,38.15,15.4718,43.663,55.1235,44.0946,18.6097,23.2537,29.561,41.7642,65.3412,35.36,9.81533,163.042,114.586,26.3538,35.3024,48.4741,13.595,51.1281,69.5743,30.2337,24.0073,22.8431,72.5104,69.9099,48.4524,109.366,53.034,64.472,58.1783,75.0202,42.6194,55.6465,50.6437,23.5107
2013-01-16,15.365,21.9355,17.8154,29.85,0.278974,37.88,15.51,42.41,55.2825,44.1289,18.6018,23.8833,29.3333,41.4839,65.3214,35.7196,10.0088,162.285,119.212,26.339,35.225,47.7523,13.4465,51.0574,69.2615,30.0983,24.047,22.7881,72.1473,69.5586,48.3412,108.964,53.0036,62.293,58.1422,75.3694,42.5121,56.127,50.7511,23.6865
2013-01-17,15.2624,22.1067,17.7188,30.14,0.28274,37.73,15.4501,42.783,55.5256,44.7374,18.7579,24.4786,29.4759,41.7979,66.4864,35.4278,9.58455,169.418,119.134,26.2926,34.1962,48.0085,13.524,52.0074,69.7661,31.1328,23.9348,22.8529,72.5311,70.4505,48.7638,109.875,53.1303,63.065,58.613,75.8834,42.6996,56.2426,51.0171,23.9201
2013-01-18,15.1806,22.1067,17.5494,29.66,0.280871,37.98,15.4943,42.505,55.7806,44.8649,18.555,25.0818,29.6359,42.1396,66.9416,35.4436,9.4667,170.816,122.045,26.2166,34.5466,48.3093,13.606,52.341,70.1438,31.2584,23.8477,22.9825,73.9852,69.8725,49.1214,113.717,53.4566,62.879,59.0019,76.2169,42.7925,58.6415,51.3258,23.8553
2013-01-22,15.3255,22.0293,17.5085,30.73,0.279473,37.95,15.3922,41.723,55.3697,46.0672,18.6545,24.4786,29.7859,41.8831,67.2121,35.5054,9.64445,173.049,123.338,26.3004,34.6474,48.2597,13.5095,52.5667,70.67,31.6411,23.9348,23.0581,74.0641,70.8831,49.5504,113.558,53.9556,62.142,59.0827,76.651,43.3045,59.7929,51.21,24.5553
2013-01-23,15.6053,22.4003,18.4705,30.82,0.279912,38.25,15.2076,42.605,55.4912,45.9788,18.6321,25.4045,29.526,41.0658,67.328,35.2677,9.70436,172.329,122.975,26.2314,34.8432,49.5138,13.4055,53.1349,71.0712,32.013,23.7594,22.8333,73.4051,71.4325,49.4585,113.185,54.6129,62.25,58.9367,76.0551,42.9962,59.9214,50.4983,24.7252
2013-01-24,13.6777,22.4171,18.778,31.08,0.28134,38.1,15.5032,43.073,55.6776,46.2335,18.7736,25.1779,29.649,41.6632,67.2901,35.3768,9.79569,172.597,122.455,26.3902,35.4893,50.6248,13.681,53.8473,70.9405,32.4599,24.1074,22.8824,73.2177,69.3368,49.435,113.763,54.0008,63.115,59.3618,76.3847,43.6157,59.8079,50.5981,25.1169
2013-01-25,13.3555,22.6174,18.774,31.54,0.286461,38.32,15.5964,43.465,56.3052,46.0844,18.879,25.2701,29.9664,41.7038,68.6848,35.978,9.8713,172.663,122.054,26.3754,35.5852,50.6617,14.1995,54.2223,71.2532,32.6044,24.8601,23.8229,72.4404,68.6972,49.5022,115.007,54.3752,62.871,59.6107,76.8432,44.0853,60.9505,50.7131,25.1248
2013-01-28,13.6571,22.6416,18.7003,32.47,0.291054,38.24,15.5336,44.518,56.0748,45.8964,18.7667,24.7905,29.5999,41.2549,68.2415,35.582,9.7564,171.525,121.818,26.3528,35.1115,50.5634,13.802,54.0309,71.7411,32.4095,24.391,23.4881,73.8589,66.416,49.9297,116.076,53.6098,62.005,59.2042,76.727,43.8622,60.7735,50.276,25.1169
2013-01-29,13.9125,22.7216,18.774,30.79,0.284857,38.52,15.3235,43.673,56.6808,46.2855,19.3669,25.075,30.1044,42.5745,67.924,35.9486,9.76623,173.837,124.279,26.4721,34.9597,50.8364,13.0175,53.7257,72.165,32.3057,24.1323,23.3133,74.731,66.8085,50.0515,116.076,54.3722,61.714,59.6273,77.5132,44.5213,61.2874,51.3885,26.3315
2013-01-30,13.8698,22.5938,18.778,31.24,0.284377,37.94,15.1751,43.075,56.4366,46.1166,19.3981,24.8228,29.9932,42.4388,67.895,35.9554,9.669,173.355,124.318,26.4376,34.7884,51.0171,13.638,53.7581,71.978,32.2899,23.9935,23.4793,74.7685,65.5909,49.7466,114.69,52.925,62.502,58.9135,77.0109,44.1075,60.2536,51.1339,26.6702
2013-01-31,13.8287,22.2705,18.8237,30.98,0.28299,37.83,15.1653,43.033,56.3052,45.4034,19.24,24.6571,29.8211,42.0801,69.5833,35.8916,9.61892,172.561,124.936,26.332,34.9685,51.1393,13.275,53.5019,72.4492,32.2711,24.1878,23.5314,74.5721,64.5952,49.435,114.951,53.0419,61.899,58.4651,76.1428,41.8763,59.8325,50.5943,27.1513
2013-02-01,13.7724,22.6575,19.32,29.73,0.285534,38.34,15.3647,43.765,56.5013,45.8611,19.483,24.9867,28.8417,42.4784,72.1321,36.5066,9.94993,172.997,126.65,26.557,35.6841,51.868,13.25,53.8052,72.9507,32.5875,24.0351,23.8416,75.4048,64.8511,50.0978,116.703,54.0499,62.736,58.5119,77.047,42.4686,61.0967,52.0593,27.8847
2013-02-04,13.4294,22.2617,18.9069,28.11,0.280672,38.1,15.3569,43.19,56.4504,45.8449,19.1639,25.0554,28.1651,41.9682,69.8738,36.3759,9.7564,171.241,124.642,26.2758,35.0116,44.7199,12.999,53.0534,71.9239,32.0634,24.0162,23.5194,74.4745,64.4666,49.6686,115.11,53.2561,63.019,57.9283,76.1868,41.8976,60.903,51.5283,28.0998
2013-02-05,13.8996,22.3105,19.0744,28.64,0.287061,38.51,15.5464,43.1,56.869,47.507,19.3981,24.9994,28.565,42.4021,72.1411,37.2218,10.0932,174.428,127.101,26.3458,35.5999,39.9379,13.3445,53.0781,72.158,32.3927,24.1194,23.6531,74.6077,64.6962,50.625,116.298,53.7227,63.592,58.3153,76.5827,41.6732,61.4496,52.1486,28.0555
2013-02-06,13.8847,22.1787,19.1844,29.05,0.284857,38.4,15.6308,42.825,57.4251,47.1849,19.2684,24.9621,28.3309,42.2654,71.2106,37.0842,10.1374,174.41,127.69,26.4376,35.7105,39.6619,13.111,53.3027,72.28,32.6795,24.2354,23.5921,74.0503,65.1337,50.6512,115.775,53.7611,63.925,58.3465,76.651,41.5786,60.3524,52.4944,28.464
2013-02-07,14.2978,22.1298,19.2791,28.65,0.283678,38.07,15.5532,42.513,57.1702,46.9163,19.0136,24.4786,28.2689,42.1485,71.1906,36.7954,10.0598,172.931,126.944,26.2027,35.5588,38.95,13.0115,53.0133,71.9446,32.7636,24.4724,23.5097,72.8409,65.016,50.9805,115.965,53.26,64.886,57.7144,76.0628,41.6104,59.7929,52.5314,28.9108
2013-02-08,14.5048,22.3467,19.5631,28.55,0.285534,39.12,15.6062,42.488,57.4958,47.4803,18.9561,24.3639,28.3938,42.1021,71.9474,37.101,9.99208,173.918,128.11,26.3676,35.4012,37.9362,13.0975,53.5766,72.1315,32.9851,24.4327,23.7256,73.4051,65.4428,51.0942,116.076,53.7277,64.152,57.9487,76.4676,41.7854,60.6123,53.9517,29.7934
2013-02-11,14.6575,22.6018,19.4899,28.26,0.288708,38.64,15.6828,42.658,57.4379,46.9722,19.1405,24.0951,28.5328,42.2407,72.1021,37.1226,10.0755,174.871,128.601,26.6547,35.7898,39.367,12.8605,53.0691,72.3557,33.0079,24.7123,23.6314,73.2177,65.0856,50.7782,115.831,53.8298,63.573,57.731,76.4676,41.5786,59.7386,53.9784,29.8887
2013-02-12,14.289,22.6174,19.447,27.37,0.286861,38.89,15.4649,43.09,57.7389,46.88,19.0341,23.8029,28.5789,42.1655,71.9374,37.49,10.4094,174.428,130.188,26.8432,36.7883,39.1465,12.935,53.8239,72.3056,33.623,24.6539,23.6775,73.6863,64.8835,51.0138,116.496,54.3358,63.675,57.8525,77.047,42.0579,60.1983,54.2843,29.5971
2013-02-13,14.2622,22.7394,19.5009,27.91,0.285534,38.81,15.5866,43.075,57.6291,47.0653,19.041,23.7038,28.3735,42.2654,72.4375,37.1382,10.3427,177.089,130.571,26.557,36.4947,39.4127,13.4735,53.924,71.4656,33.6081,24.4197,23.497,73.047,64.7334,50.8413,120.67,54.5883,63.066,57.9867,76.9943,42.3179,60.2753,54.0837,29.8827
2013-02-14,14.2492,22.7482,19.6243,28.5,0.293773,38.61,15.4776,43.615,57.7458,46.9163,19.0829,24.5787,28.4021,42.319,72.226,37.549,10.3093,179.335,131.747,26.6202,36.7629,39.8824,13.462,53.8386,71.1322,33.439,24.4447,23.381,72.8133,64.7491,50.7782,120.773,54.946,63.191,57.8894,77.1093,42.2947,62.525,53.9744,30.4247
2013-02-15,14.0532,22.7216,19.7505,28.32,0.293803,38.635,15.4776,43.758,58.0116,47.1376,19.2479,25.2564,28.5605,42.3873,71.7937,37.2916,10.2209,177.429,130.933,26.5777,36.3645,39.9648,13.2545,53.9838,71.3918,33.0771,24.5904,22.8725,72.465,65.3378,50.7913,120.162,55.2103,63.276,57.7853,76.6149,41.6375,61.5809,52.2967,30.3335
2013-02-19,14.0483,22.9397,20.0982,28.93,0.289858,38.995,15.8262,43.708,58.6225,46.5944,19.5426,25.6653,29.1112,42.8519,72.3427,37.7278,10.3574,178.252,134.04,26.5629,36.9116,40.916,13.4875,54.0054,71.3524,33.3055,24.3772,22.9197,72.4572,65.6037,51.3858,122.516,55.4883,62.955,58.4146,77.2499,42.7895,61.5553,53.1917,30.9431
2013-02-20,13.7073,22.7961,19.74,28.46,0.285764,38.77,15.5592,42.77,58.3871,45.4034,19.4459,25.9498,29.4146,42.941,70.0635,37.0842,10.0274,174.613,131.08,26.5333,35.8515,40.8077,13.3205,53.1202,71.4008,32.6538,24.1748,22.4357,70.6528,65.2348,50.9657,120.773,54.3555,63.066,58.1831,76.6354,42.1131,60.4306,51.569,29.4792
2013-02-21,13.6215,22.4855,19.8162,27.28,0.283678,38.34,15.3087,42.138,58.551,45.4289,19.3308,26.0655,29.3037,42.729,69.5344,36.8121,9.70436,172.524,127.483,26.8057,35.1261,40.764,13.297,51.4715,71.5728,31.8349,24.41,22.4543,69.3724,65.1082,50.8623,120.979,54.1678,64.101,57.9361,76.6354,42.4357,59.5835,50.2133,29.6088
2013-02-22,13.7666,22.7064,19.9208,27.13,0.288938,38.55,15.4109,42.64,58.542,44.7944,19.3064,25.8478,29.6286,42.9253,70.366,37.3112,9.72204,175.906,130.169,27.079,35.4893,41.1851,13.271,52.4323,72.4216,31.8349,24.3772,22.7999,69.3793,65.5233,50.9305,121.653,54.8821,64.65,58.3348,77.2801,42.4995,59.8602,50.7406,29.9564
2013-02-25,13.521,22.3888,19.6975,27.27,0.283898,38.11,15.2371,40.878,58.0233,43.8314,18.9288,25.1171,29.3176,42.531,69.0632,36.3896,9.37145,172.735,124.749,26.2994,34.1325,40.7452,12.9935,51.1045,73.0963,30.304,24.1848,22.3964,67.575,65.3417,50.2449,118.65,53.7404,63.276,57.3545,75.6629,41.5419,58.3529,49.2938,29.1286
2013-02-26,13.7112,22.3888,19.6817,27.39,0.28721,38.59,15.1987,40.84,58.1606,43.6263,19.0624,24.9259,29.2499,43.055,70.6455,36.311,9.45788,172.458,125.455,26.2679,34.2509,41.0311,12.968,54.0123,73.1544,30.9191,24.286,22.4258,68.1748,64.9109,50.3665,119.911,54.326,63.798,57.8826,76.6149,42.1729,58.7384,49.993,29.5971
2013-02-27,13.5753,22.7482,19.9223,26.87,0.292533,39.6,15.405,41.735,58.5951,44.2987,19.3308,24.6846,29.6286,43.3433,71.62,37.5951,9.61205,176.054,128.542,26.557,34.9685,41.7957,13.1625,54.4116,73.3668,31.8666,24.3206,22.9688,69.915,66.5564,51.2641,121.557,55.4471,65.24,58.5516,77.7463,42.3806,59.9452,51.3799,30.402
2013-02-28,13.4798,22.7394,19.9576,27.25,0.293953,39.31,15.3785,42.31,58.4341,43.9568,19.2996,24.815,29.4638,43.2333,71.1826,37.32,9.55116,175.092,126.954,26.5165,34.8128,41.6399,13.2135,54.766,73.4976,32.2394,24.4684,23.0855,70.0087,66.3101,51.0839,120.773,55.6102,64.853,58.5624,78.0682,42.3179,59.9067,50.8859,30.4521
2013-03-01,13.1455,22.8642,20.0822,27.78,0.29507,39.83,15.3647,45.5,58.8893,44.0112,19.3152,25.4123,29.3944,43.3294,72.1321,37.3112,9.64445,172.94,127.62,26.7534,34.9314,42.2773,13.287,55.1899,73.3314,32.4333,24.628,23.0945,69.2442,66.4357,51.0443,120.607,55.393,65.17,58.4856,77.9004,42.5566,59.7446,49.7934,31.2366
2013-03-04,12.8253,23.0245,20.4633,27.72,0.293733,40.46,15.2911,46.473,59.2757,43.8476,19.5289,25.7007,29.8831,43.3126,72.6591,37.4576,9.70436,176.201,128.993,27.1027,35.6165,42.1691,13.6555,56.1957,72.8642,32.4767,24.5874,23.444,68.021,65.6283,50.7906,121.027,56.1152,65.012,58.1724,78.3003,42.0753,58.8698,49.3012,32.9902
2013-03-05,13.1653,23.1896,20.8893,27.52,0.297218,41.46,15.6504,46.443,59.6277,43.9957,19.7953,25.2103,29.8211,43.9298,73.7195,37.7552,9.82319,179.731,129.68,27.1234,36.1648,43.1103,13.7795,56.341,73.4337,32.7536,24.6647,23.7846,68.3711,66.1639,51.5024,122.698,56.407,66.337,58.6022,78.5929,42.1042,59.2127,50.4784,32.6092
2013-03-06,12.9978,22.9728,20.7095,27.45,0.296999,41.29,16.0167,46.59,59.4208,44.086,19.8324,25.3642,30.1165,43.5672,73.9511,38.1679,10.1384,183.54,130.688,27.2517,36.9792,42.8779,13.6895,56.3498,74.1969,32.813,24.8442,24.03,67.9371,66.5769,51.9359,123.119,56.3638,66.69,58.5711,78.9557,42.3517,59.3749,50.8451,32.5327
2013-03-07,13.1484,23.0176,20.7397,28.58,0.296269,41.5,16.0786,46.118,59.6963,44.2439,19.9378,25.1965,29.835,43.7822,73.7763,38.6267,10.4252,182.707,132.785,27.531,37.3248,42.6954,13.694,56.1643,74.4123,32.7032,24.8095,24.5159,67.947,66.9027,52.5899,123.166,55.5738,68.352,58.013,79.0183,42.2521,59.8829,51.6412,32.4355
2013-03-08,13.1831,22.9072,20.713,27.96,0.297665,41.5,16.0983,46.463,60.0316,44.2511,19.8792,25.0965,29.6286,43.6276,74.3105,38.2976,10.2641,182.577,129.697,27.5942,38.7197,42.5453,13.7095,57.0584,75.6554,33.2205,24.5686,24.6947,68.598,67.8053,53.7048,123.664,56.2546,68.505,58.1831,79.0183,42.6387,59.9927,52.0916,32.7094
2013-03-11,13.3714,22.7961,20.7952,28.14,0.294731,41.48,16.1345,46.485,60.2259,44.5788,19.9213,25.3182,30.1044,43.5592,74.4842,38.5107,10.3358,182.31,129.983,28.0688,39.4823,43.4658,13.562,57.021,75.7942,33.5241,24.5001,24.6691,69.1051,68.2214,53.8229,122.864,56.6564,69.945,58.3076,79.1225,42.6734,59.8523,52.083,32.296
2013-03-12,13.0834,22.8292,20.6153,27.83,0.295799,41.4,16.0039,45.198,60.3171,45.0879,19.7036,24.9817,31.0568,43.5672,74.9484,38.3565,10.213,183.457,128.709,27.7116,38.9448,43.3397,13.7065,56.8729,75.6928,32.9949,24.0341,24.5277,68.015,68.0918,53.6224,121.756,56.3755,70.974,58.3076,78.8055,42.887,59.5904,52.6549,32.6967
2013-03-13,13.0804,22.8362,20.5584,27.08,0.295799,41.59,15.9166,45.228,60.3092,44.9778,19.7611,24.9817,31.0447,43.5493,75.0154,38.2661,10.2542,186.598,128.767,27.7975,38.9586,44.144,13.755,56.8817,76.1659,33.2976,24.642,24.6573,67.6677,69.5468,53.8858,122.182,56.6035,71.472,58.3728,78.8777,42.9209,59.5538,52.5751,31.9052
2013-03-14,13.2077,23.0176,20.4643,27.04,0.296049,41.62,15.9225,44.623,60.7319,45.1838,19.8256,25.2426,30.819,43.5592,74.7547,38.9057,10.3004,188.271,130.591,27.9474,39.3667,43.716,13.287,56.4656,76.1168,33.1265,24.5686,24.2755,67.2298,69.7263,53.7834,123.211,57.191,71.361,58.7472,79.9809,43.4611,60.5986,53.3627,32.2234
2013-03-15,13.5487,22.929,20.2841,26.65,0.293473,41.38,16.165,44.125,60.8015,45.1838,19.7611,25.8752,30.694,43.6029,74.559,38.16,10.6894,188.825,131.247,28.877,39.1974,43.7429,13.091,55.5108,76.3902,32.7992,24.6093,24.2675,67.3254,69.8795,53.5293,121.913,57.469,72.888,58.4466,79.7488,43.1363,61.0997,52.7937,32.3097
2013-03-18,13.9164,22.9827,20.122,26.49,0.291473,41.06,15.9794,43.533,60.5112,45.4053,19.7729,25.6467,30.3727,43.2333,74.2206,37.768,10.6815,187.753,128.806,28.5435,38.3516,43.2851,12.8945,55.7532,75.5482,32.7368,24.3355,23.9623,67.7249,69.59,53.844,120.923,56.8669,71.837,58.0538,79.3996,43.1894,58.7453,52.1913,32.6052
2013-03-19,13.8777,23.0501,20.2097,26.55,0.289538,40.75,15.8675,42.808,60.5476,45.5438,19.7427,25.7811,30.4247,43.3373,74.8137,37.5352,10.8112,186.193,126.199,28.3372,37.9806,42.7488,12.8205,55.2979,75.4146,32.3155,24.1838,23.919,66.8993,69.9765,53.9463,121.272,56.6113,72.113,57.9283,79.6122,43.3084,56.9295,51.5206,32.4492
2013-03-20,13.8048,23.1653,20.2944,25.86,0.293033,42.46,15.9794,43.128,61.0006,45.3046,19.9544,26.2509,30.7142,43.7385,74.9684,37.4743,10.871,190.24,127.278,28.3037,38.2293,43.4161,12.864,55.3734,75.6978,32.4599,24.634,24.1734,65.8931,69.5017,54.433,122.009,56.4276,71.997,57.9634,80.215,44.1375,56.7823,51.1024,33.484
2013-03-21,13.8247,22.9925,20.2082,25.74,0.288378,42.18,15.3706,43.183,60.6632,45.4593,19.8256,25.8684,30.4838,43.5672,74.0539,36.8828,10.6894,186.045,123.269,28.0767,37.5157,43.4658,12.6695,55.4284,75.5148,31.9091,24.0827,24.0103,65.8103,69.0797,54.3518,121.138,56.125,71.116,57.6589,80.2062,44.498,56.5135,50.1553,32.7231
2013-03-22,14.1053,23.1066,20.1849,25.73,0.289788,42.97,15.2999,44.02,61.2242,44.9616,20.014,26.191,30.5618,43.9555,73.4119,37.2149,10.6815,186.154,124.279,28.1211,37.5157,43.2673,12.8875,55.921,76.0833,31.9694,26.7451,24.1527,66.3025,69.5174,54.7913,121.557,56.4325,71.531,58.3942,80.7612,44.4787,57.228,50.5943,33.4074
2013-03-25,14.1556,23.0335,20.1679,25.13,0.288138,42.49,15.3785,43.19,61.1781,45.2893,19.8618,26.4234,30.417,43.9932,72.185,37.0135,10.544,185.212,123.868,28.129,36.9028,44.7537,12.801,55.8454,75.2916,32.2147,26.7571,23.8572,65.6642,69.5537,54.5479,120.876,55.6416,71.555,58.2191,80.1018,43.9694,56.8367,50.1649,33.1385
2013-03-26,14.0828,23.0335,20.2371,25.2,0.290257,42.75,15.3706,43.398,62.0763,45.9446,20.1672,27.0237,30.8994,44.5241,72.3857,37.1078,10.4428,190.054,124.229,28.1991,37.1848,45.0336,13.0155,56.3116,75.4912,32.2987,26.7184,24.0103,65.9375,70.6025,55.0014,120.25,56.572,73.047,58.9456,80.6265,44.1375,57.2676,52.179,33.4124
2013-03-27,13.8048,23.2062,19.994,26.09,0.293733,42.66,15.3647,43.97,62.3979,46.7425,20.1984,26.9854,30.7005,44.5844,72.6452,36.4436,10.4006,188.688,125.318,27.9554,36.8783,45.138,13.265,55.9897,75.801,32.2641,26.2603,23.9543,65.8615,71.1803,54.7782,120.162,57.1193,72.695,59.2383,80.1106,44.0883,57.7905,51.8959,32.9479
2013-03-28,13.5171,23.391,19.7832,25.58,0.297865,43.515,15.4109,44.708,62.5971,47.2297,20.3526,27.4101,30.7697,44.9203,73.9201,36.204,10.3584,188.928,124.749,27.9602,36.6963,46.5866,13.3245,56.0976,76.4039,32.0476,26.5101,23.97,65.9157,72.7266,54.9095,120.25,57.7599,72.401,58.93,79.184,43.8873,57.6275,51.8426,32.9215
2013-04-01,13.0983,23.4006,19.9576,25.53,0.288138,43.38,15.3647,43.848,62.9021,48.6798,20.3389,27.6377,30.8735,44.7757,72.9947,36.4908,10.3358,186.016,123.828,27.9168,36.3204,46.1159,13.0805,56.0074,75.9171,31.7063,26.1721,23.9377,64.9086,71.5816,54.1643,120.067,56.8216,71.891,59.3618,79.7107,44.1636,56.9562,52.0232,33.0069
2013-04-02,13.1249,23.5588,20.2526,25.42,0.284976,43.845,15.6504,43.83,63.4865,50.9687,20.6171,27.3611,31.2658,44.6885,75.9228,36.8347,10.3358,189.326,124.348,27.8774,36.5886,46.3533,13.166,57.0927,76.8406,32.1296,26.4607,24.5219,64.3305,71.5915,54.0786,121.39,57.1153,70.916,59.2383,79.3118,43.8437,57.5681,52.2417,31.4095
2013-04-03,13.191,23.3596,20.0822,26.25,0.28167,43.7,15.6358,42.128,63.01,50.9136,20.4736,27.2669,31.5761,44.963,75.4776,35.9672,10.0451,182.55,121.594,27.7195,35.2505,45.8628,12.9515,56.5618,76.0676,32.004,26.4655,24.2852,63.7564,71.6484,53.4366,119.641,56.3117,71.144,58.8142,78.4983,43.2871,56.9503,51.0447,29.9044
2013-04-04,13.0608,23.3841,19.8052,27.07,0.284277,44.21,15.6426,41.6,63.2747,51.2107,20.5662,27.9593,31.551,45.0273,75.3018,36.4574,10.1551,184.675,121.221,28.2869,35.4785,45.9541,12.954,56.8298,77.1249,32.6458,26.661,24.458,64.1421,71.8848,53.7406,120.067,56.1564,71.644,58.7083,78.6788,42.9962,56.9018,49.7353,30.3569
2013-04-05,12.9239,23.4749,19.5053,27.39,0.289278,43.38,15.3205,41.36,62.9883,51.2659,20.5234,27.7622,31.4169,44.6746,74.569,36.7787,10.1816,180.757,121.838,28.0846,35.6752,46.1071,12.774,56.3194,77.7307,32.4421,26.4924,24.3295,64.1204,71.2265,53.181,119.284,56.1878,72.669,58.2094,78.3169,42.7489,57.2123,50.4983,30.2667
2013-04-08,13.0165,23.3841,19.3011,26.85,0.288608,43.79,15.2891,41.72,62.2754,51.0949,20.5662,28.0721,31.6613,44.9441,75.7112,37.2935,10.382,183.42,121.917,27.984,36.1334,46.4545,12.9475,57.2498,77.7928,32.9406,26.9326,24.4629,63.8086,71.6484,53.5987,120.25,56.628,73.159,57.942,78.5237,43.3084,57.6808,51.3666,30.6308
2013-04-09,13.0392,24.2221,19.3708,26.59,0.293253,44.17,15.5866,41.33,62.5902,51.3323,20.5301,28.5988,31.6797,44.8778,75.7491,37.3692,10.4174,186.82,124.219,28.3086,36.4075,45.9958,13.057,57.234,77.4563,32.8496,26.9068,24.1635,65.1039,71.8917,53.591,119.966,56.6723,73.546,58.0538,79.0728,43.6534,58.0424,51.9148,31.1581
2013-04-10,13.3063,24.7672,19.6832,27.57,0.297865,44.7,15.9617,42.2,62.9736,51.5231,21.1002,29.3157,32.6098,45.5474,78.6094,37.8103,10.4782,191.773,126.699,28.4024,37.3737,46.4545,13.2385,57.6314,77.7858,32.9653,27.0864,24.3295,65.6129,72.3214,54.2232,122.642,57.3118,74.06,57.9935,79.7244,43.9974,59.2454,52.0686,30.9882
2013-04-11,13.2637,23.6654,19.6885,28.02,0.296529,45.21,16.1179,41.63,63.2051,51.9935,21.6086,29.301,32.8646,45.8773,77.2277,37.8554,10.4331,194.269,126.395,28.354,37.2171,46.3533,13.4925,57.7983,78.1685,32.8229,27.4949,24.6573,64.952,73.3153,54.433,122.698,57.3502,74.66,58.3465,80.5982,43.9269,59.36,51.9196,30.1538
2013-04-12,13.1249,23.5492,19.6797,27.4,0.303857,45.03,16.0128,42.38,63.5287,52.0351,21.631,29.2254,32.7951,45.489,76.9171,37.6256,10.3495,193.519,126.435,28.129,37.1437,46.3364,13.6435,59.182,79.3978,32.8911,27.2183,24.8694,64.4627,73.2241,54.1081,122.009,57.2981,74.963,58.1967,79.9341,43.3451,58.2234,50.3187,29.5009
2013-04-15,12.8195,23.468,19.4774,26.52,0.297665,44.6,15.6504,41.3,62.7325,50.8462,21.4748,28.1074,32.3434,44.6816,75.9428,36.7954,10.1905,186.7,124.161,27.6454,37.2171,45.826,13.386,58.0662,78.2894,32.0376,26.8067,24.2902,62.3546,71.9123,52.611,118.65,55.0657,73.176,56.563,77.6849,41.8009,55.3204,47.1038,28.4837
2013-04-16,13.0175,23.6984,19.7624,26.92,0.300841,45.28,15.733,42.6,64.0652,51.8536,21.8213,28.791,32.6913,45.2264,79.0717,37.2238,10.4428,189.197,122.152,28.0165,38.704,46.5261,13.617,58.2478,78.9681,32.1049,27.1836,24.6485,62.6111,72.5274,53.3272,120.162,56.625,73.277,56.6397,77.9804,41.9429,56.4007,48.3057,28.9813
