Date,AAPL.US,MSFT.US,GOOGL.US,META.US,JNJ.US,UNH.US,PFE.US,JPM.US,BAC.US,BLK.US,GS.US,AMZN.US,HD.US,MCD.US,CAT.US,LMT.US,HON.US,XOM.US,CVX.US,COP.US
2012-10-25,18.4219,22.4366,16.8829,22.56,53.7144,46.0425,17.7449,31.5747,7.84372,135.605,100.718,11.146,48.136,65.8044,63.3095,68.705,44.1967,58.4,72.7641,41.2702
2012-10-26,18.2544,22.7005,16.8181,21.94,53.53,45.6919,17.6191,31.1857,7.74148,135.523,100.523,11.912,47.7866,65.3372,63.854,68.187,44.2372,58.5235,72.8861,41.3776
2012-10-31,17.9933,22.9629,16.9461,21.11,53.4712,45.8689,17.2355,31.5825,7.91148,137.464,102.954,11.6445,48.8524,65.4081,64.2792,68.7962,44.0583,58.8707,72.2715,41.7699
2012-11-01,18.0277,23.7453,17.1279,21.21,53.984,46.6485,17.0131,32.4589,8.26707,137.748,105.021,11.607,49.554,65.4081,66.4327,69.1769,45.0592,59.1537,73.0704,42.1797
2012-11-02,17.4316,23.7386,17.1359,21.18,53.53,45.9124,17.0111,32.1396,8.3638,137.351,103.718,11.621,49.3617,65.4503,65.021,68.8306,44.9146,58.2949,71.0514,41.6269
2012-11-05,17.669,23.8402,17.0123,21.25,53.4496,45.2799,17.0295,32.0267,8.27581,137.334,104.404,11.7165,49.6492,65.9027,65.7649,69.1093,45.1784,58.5283,71.5858,41.5351
2012-11-06,17.6157,24.0287,16.9814,21.17,53.6142,46.1897,17.1204,32.4874,8.43814,138.728,106.216,11.878,49.8426,66.2893,66.7552,69.6754,45.7054,59.1624,72.3486,42.0348
2012-11-07,16.9418,23.3978,16.6178,20.47,53.1083,44.4449,16.8998,30.6709,7.83488,137.684,99.2193,11.603,49.3381,65.4503,64.44,66.945,44.6886,57.3001,70.4945,40.9891
2012-11-08,16.3278,23.1827,16.2481,19.99,52.5856,43.7736,16.892,30.6119,7.97099,135.597,96.962,11.3675,48.4401,64.1461,63.4081,66.0413,44.0993,56.5814,69.4167,40.331
2012-11-09,16.6085,23.1985,16.5162,19.21,52.7543,43.3348,16.8998,30.7779,8.00477,135.402,97.7098,11.3155,48.5187,63.8541,64.3838,66.0814,43.7631,56.6738,69.3963,40.1957
2012-11-12,16.4816,22.7064,16.5874,20.07,52.6091,42.7555,16.8539,30.7475,7.97099,136.649,98.6602,11.3235,48.6787,63.9583,64.5603,65.9569,44.2021,56.7438,69.4519,40.1716
2012-11-13,16.4836,21.9765,16.4165,19.86,52.4807,42.7488,16.8149,30.3388,7.91973,136.49,97.994,11.33,50.4451,63.7773,63.1043,66.2306,44.0583,56.1886,69.0217,39.9628
2012-11-14,16.3002,21.7744,16.2546,22.36,52.3012,41.9804,16.646,29.7699,7.63121,135.236,96.1505,11.1475,48.9259,63.7626,61.4667,64.7109,43.1388,55.9299,67.7821,39.5423
2012-11-15,15.9581,21.6269,16.123,22.17,52.1502,41.9804,16.5407,29.8466,7.71595,135.494,97.1081,11.03,48.7493,63.3338,61.6206,64.3244,42.6832,55.9765,67.2007,39.4129
2012-11-16,16.0213,21.5155,16.1211,23.56,52.2384,42.5122,16.6821,29.9537,7.74148,135.523,97.459,11.2615,49.4431,63.3859,62.0981,64.968,42.848,56.1788,67.7176,39.7328
2012-11-19,17.1752,21.6835,16.6446,22.92,52.2865,43.3416,16.8764,30.7553,8.05573,138.525,99.4935,11.4855,50.4049,64.0832,63.3775,66.4534,43.7858,56.9704,69.009,40.2353
2012-11-20,17.0302,21.6689,16.6885,23.1,52.6003,43.5267,16.974,30.8359,8.17496,140.475,99.2972,11.689,50.7965,64.5622,63.1586,66.2306,43.9087,56.8586,68.4832,40.1637
2012-11-21,17.054,21.8642,16.5869,24.32,52.5425,43.8466,17.0218,30.8585,8.29329,140.438,99.0133,11.9015,51.0104,64.81,62.9445,66.473,43.8945,57.1911,68.8452,40.4691
2012-11-23,17.3508,22.4726,16.6387,24.0,52.9837,44.1678,17.1477,31.1335,8.40485,141.713,101.248,11.994,51.5923,65.5949,63.7879,67.4442,44.3789,57.8943,69.7405,40.9148
2012-11-26,17.8987,22.2189,16.4693,25.94,52.6277,43.8466,17.1204,30.9735,8.35496,140.679,101.738,12.181,51.4715,64.9851,64.1588,68.5147,43.9427,57.587,69.4313,41.0103
2012-11-27,17.7556,21.9676,16.7075,26.15,52.414,43.0812,16.9535,30.8781,8.1997,141.168,99.5909,12.17,51.2998,64.7452,63.6726,68.3743,43.9154,56.7652,68.3633,40.562
2012-11-28,17.6985,22.1943,17.0303,26.36,52.7817,43.2056,17.2482,30.9371,8.28456,143.072,100.817,12.3555,51.8297,65.1956,64.3758,68.8169,44.3646,57.2495,69.8175,41.1969
2012-11-29,17.8927,21.8642,17.2345,27.32,52.7229,44.5287,17.3731,31.2338,8.34603,142.861,100.337,12.5635,51.3578,65.7562,65.3683,69.1819,44.4383,57.2621,69.957,41.1418
2012-11-30,17.7715,21.588,17.396,28.0,53.1132,44.5495,17.4902,31.1287,8.37086,143.91,99.4836,12.6025,52.0231,66.1791,64.6047,69.3742,44.4313,57.2757,69.8878,41.1118
2012-12-03,17.7972,21.4443,17.3183,27.04,53.0524,44.1439,17.54,30.9223,8.32,142.665,100.033,12.5165,51.9515,66.1939,64.0375,68.0731,43.8945,56.9325,69.206,41.2771
2012-12-04,17.4827,21.3926,17.2136,27.46,53.2104,43.8551,17.5976,30.7397,8.41241,139.663,98.533,12.6245,51.3578,66.2982,63.7879,68.0202,43.8437,56.663,68.7476,41.0384
2012-12-05,16.3592,21.6358,17.1334,27.71,53.2956,44.1003,17.9265,31.2181,8.89016,140.549,98.9639,12.698,51.1831,66.1211,65.2203,68.0575,44.6037,57.0073,69.5474,41.2828
2012-12-06,16.6145,21.6835,17.2156,26.97,53.3554,43.9455,17.904,31.4235,8.89016,141.503,99.0133,12.6685,51.4431,66.9768,65.1414,68.0202,44.5671,57.1824,70.4028,41.4085
2012-12-07,16.1887,21.4586,17.0433,27.49,53.6623,44.2987,17.8708,32.2497,9.04159,142.233,98.5233,12.6635,51.5276,67.2728,65.9325,68.3332,44.892,57.5743,70.749,41.8346
2012-12-10,16.0854,21.8565,17.0736,27.84,53.7742,44.563,17.7645,32.0571,8.97982,142.941,98.8762,12.3885,50.401,67.979,66.114,68.7129,44.8174,57.4518,70.7266,41.7893
2012-12-11,16.438,22.1641,17.359,27.98,54.1566,45.0347,17.9265,32.3057,8.93082,145.652,100.454,12.5345,50.2803,68.1364,66.188,68.4067,44.6651,57.8292,71.2503,41.9632
2012-12-12,16.3662,22.0967,17.376,27.58,54.0507,45.4375,17.8347,32.4069,9.01596,146.528,99.7677,12.588,50.3135,67.9003,66.6586,68.2635,44.2624,58.1278,71.4708,42.0202
2012-12-13,16.0814,21.9932,17.504,28.24,53.8909,44.7214,17.7098,32.4127,8.95527,146.576,100.12,12.5625,49.8955,67.7951,66.9713,66.9126,44.7264,57.5626,71.3509,41.7893
2012-12-14,15.4772,21.747,17.4857,26.81,53.8448,44.4478,17.6054,32.4383,8.98826,147.175,100.847,12.4595,49.6178,67.5777,67.4537,66.1482,44.5907,57.2368,71.306,41.6501
2012-12-17,15.7542,21.9765,17.9543,26.75,54.035,44.7053,17.7302,32.9452,9.34789,149.901,104.345,12.693,50.6168,68.3566,67.9371,67.2352,45.1976,57.7504,71.8726,42.0782
2012-12-18,16.2085,22.3555,17.9618,27.71,54.0438,45.1905,17.9265,33.2389,9.65034,150.926,107.961,13.02,50.3666,68.8199,68.7973,69.0984,46.3357,58.1967,72.807,42.8157
2012-12-19,15.98,22.1553,17.938,27.41,53.7977,44.8098,17.7215,32.9796,9.50894,150.3,107.51,12.8995,49.3842,68.2063,68.8101,69.0837,46.1985,57.4732,72.689,42.7432
2012-12-20,15.839,22.458,17.9938,27.36,53.8909,45.6056,17.7781,33.738,9.78979,152.859,109.617,13.075,49.5453,68.458,67.8335,68.7795,46.5759,57.7639,72.9826,42.8
2012-12-21,15.768,22.2705,17.8264,26.26,53.5231,45.259,17.5352,33.3392,9.59438,150.973,108.509,12.846,49.0251,68.5643,66.6211,69.2476,46.5171,56.6855,72.5516,42.3179
2012-12-24,15.7937,21.9514,17.6734,26.93,53.3347,45.103,17.5352,33.2743,9.55902,151.342,107.765,12.931,49.2233,67.8856,66.3025,68.9798,46.1258,56.4822,71.8365,42.1932
2012-12-26,15.5749,21.791,17.658,26.51,53.4496,44.5885,17.6483,33.3077,9.80551,149.947,107.432,12.4315,48.8808,67.4705,66.4475,68.4304,46.2281,56.5814,71.7215,41.8414
2012-12-27,15.6381,21.873,17.5932,26.05,53.3868,44.7708,17.5752,33.0611,9.74659,150.501,107.02,12.4155,48.8249,67.4558,66.4405,69.0259,46.1756,56.4443,71.7654,41.8056
2012-12-28,15.4714,21.5401,17.4367,25.91,52.9249,44.2912,17.4005,32.7615,9.65034,149.365,106.059,12.259,48.4912,66.5874,65.7925,67.9162,45.582,55.2987,70.4028,41.2036
2012-12-31,16.1564,21.6689,17.6206,26.62,53.3937,44.6025,17.5352,33.3156,9.86344,150.954,107.785,12.5435,49.45,67.0653,67.9164,68.6236,45.9812,56.2439,71.506,41.8714
2013-01-02,16.6696,22.4081,18.0158,28.0,53.9595,44.8494,18.1129,34.0721,10.2209,155.391,111.263,12.8655,50.7523,68.5159,70.8659,69.3525,46.9078,57.6483,72.9895,42.7518
2013-01-03,16.4588,22.1067,18.0267,27.77,53.883,42.7535,18.0729,34.0023,10.162,155.806,110.627,12.924,50.609,68.9055,71.5466,69.5586,47.0882,57.5442,72.6987,42.7218
2013-01-04,16.0015,21.6903,18.3824,28.76,54.4989,42.838,18.151,34.6036,10.2916,159.225,113.635,12.9575,50.5118,68.3154,71.9402,69.8196,48.0541,57.8087,73.0704,43.1943
2013-01-07,15.9051,21.6542,18.3026,29.42,54.3841,42.838,18.1636,34.6429,10.2729,158.893,113.439,13.423,50.24,69.1149,72.1592,70.0561,48.074,57.1405,72.5798,42.7218
2013-01-08,15.9484,21.5401,18.2663,29.06,54.392,42.2682,18.1919,34.7126,10.1806,156.48,112.431,13.319,50.5442,69.1405,71.2438,69.122,47.6257,57.4947,72.2491,42.1429
2013-01-09,15.7,21.6611,18.3863,30.59,54.6371,43.0708,18.5042,34.69,9.7132,156.86,113.498,13.3175,50.504,69.0451,71.5762,69.8872,48.2052,57.2757,72.4374,42.0579
2013-01-10,15.8921,21.4666,18.47,31.3,54.9863,43.6758,18.7091,35.2078,10.0088,159.763,116.066,13.267,50.8641,69.4927,72.0635,69.9765,48.1195,57.8972,73.0499,42.2377
2013-01-11,15.7976,21.7646,18.4332,31.72,55.1128,43.4357,18.5403,35.2009,9.88114,161.397,115.841,13.397,50.9279,69.7435,72.1473,69.6783,48.0399,58.2327,73.8819,42.0705
2013-01-14,15.2339,21.8154,18.0158,30.95,55.2688,43.8808,18.6945,35.0005,9.74659,162.238,115.008,13.6365,50.7523,69.592,71.7222,69.8274,48.3639,58.2104,74.6271,42.2135
2013-01-15,14.7518,22.0722,18.0575,30.1,55.1235,44.0946,18.6097,35.36,9.81533,163.042,114.586,13.595,51.1281,69.5743,72.5104,69.9099,48.4524,58.1783,75.0202,42.6194
2013-01-16,15.365,21.9355,17.8154,29.85,55.2825,44.1289,18.6018,35.7196,10.0088,162.285,119.212,13.4465,51.0574,69.2615,72.1473,69.5586,48.3412,58.1422,75.3694,42.5121
2013-01-17,15.2624,22.1067,17.7188,30.14,55.5256,44.7374,18.7579,35.4278,9.58455,169.418,119.134,13.524,52.0074,69.7661,72.5311,70.4505,48.7638,58.613,75.8834,42.6996
2013-01-18,15.1806,22.1067,17.5494,29.66,55.7806,44.8649,18.555,35.4436,9.4667,170.816,122.045,13.606,52.341,70.1438,73.9852,69.8725,49.1214,59.0019,76.2169,42.7925
2013-01-22,15.3255,22.0293,17.5085,30.73,55.3697,46.0672,18.6545,35.5054,9.64445,173.049,123.338,13.5095,52.5667,70.67,74.0641,70.8831,49.5504,59.0827,76.651,43.3045
2013-01-23,15.6053,22.4003,18.4705,30.82,55.4912,45.9788,18.6321,35.2677,9.70436,172.329,122.975,13.4055,53.1349,71.0712,73.4051,71.4325,49.4585,58.9367,76.0551,42.9962
2013-01-24,13.6777,22.4171,18.778,31.08,55.6776,46.2335,18.7736,35.3768,9.79569,172.597,122.455,13.681,53.8473,70.9405,73.2177,69.3368,49.435,59.3618,76.3847,43.6157
2013-01-25,13.3555,22.6174,18.774,31.54,56.3052,46.0844,18.879,35.978,9.8713,172.663,122.054,14.1995,54.2223,71.2532,72.4404,68.6972,49.5022,59.6107,76.8432,44.0853
2013-01-28,13.6571,22.6416,18.7003,32.47,56.0748,45.8964,18.7667,35.582,9.7564,171.525,121.818,13.802,54.0309,71.7411,73.8589,66.416,49.9297,59.2042,76.727,43.8622
2013-01-29,13.9125,22.7216,18.774,30.79,56.6808,46.2855,19.3669,35.9486,9.76623,173.837,124.279,13.0175,53.7257,72.165,74.731,66.8085,50.0515,59.6273,77.5132,44.5213
2013-01-30,13.8698,22.5938,18.778,31.24,56.4366,46.1166,19.3981,35.9554,9.669,173.355,124.318,13.638,53.7581,71.978,74.7685,65.5909,49.7466,58.9135,77.0109,44.1075
2013-01-31,13.8287,22.2705,18.8237,30.98,56.3052,45.4034,19.24,35.8916,9.61892,172.561,124.936,13.275,53.5019,72.4492,74.5721,64.5952,49.435,58.4651,76.1428,41.8763
2013-02-01,13.7724,22.6575,19.32,29.73,56.5013,45.8611,19.483,36.5066,9.94993,172.997,126.65,13.25,53.8052,72.9507,75.4048,64.8511,50.0978,58.5119,77.047,42.4686
2013-02-04,13.4294,22.2617,18.9069,28.11,56.4504,45.8449,19.1639,36.3759,9.7564,171.241,124.642,12.999,53.0534,71.9239,74.4745,64.4666,49.6686,57.9283,76.1868,41.8976
2013-02-05,13.8996,22.3105,19.0744,28.64,56.869,47.507,19.3981,37.2218,10.0932,174.428,127.101,13.3445,53.0781,72.158,74.6077,64.6962,50.625,58.3153,76.5827,41.6732
2013-02-06,13.8847,22.1787,19.1844,29.05,57.4251,47.1849,19.2684,37.0842,10.1374,174.41,127.69,13.111,53.3027,72.28,74.0503,65.1337,50.6512,58.3465,76.651,41.5786
2013-02-07,14.2978,22.1298,19.2791,28.65,57.1702,46.9163,19.0136,36.7954,10.0598,172.931,126.944,13.0115,53.0133,71.9446,72.8409,65.016,50.9805,57.7144,76.0628,41.6104
2013-02-08,14.5048,22.3467,19.5631,28.55,57.4958,47.4803,18.9561,37.101,9.99208,173.918,128.11,13.0975,53.5766,72.1315,73.4051,65.4428,51.0942,57.9487,76.4676,41.7854
2013-02-11,14.6575,22.6018,19.4899,28.26,57.4379,46.9722,19.1405,37.1226,10.0755,174.871,128.601,12.8605,53.0691,72.3557,73.2177,65.0856,50.7782,57.731,76.4676,41.5786
2013-02-12,14.289,22.6174,19.447,27.37,57.7389,46.88,19.0341,37.49,10.4094,174.428,130.188,12.935,53.8239,72.3056,73.6863,64.8835,51.0138,57.8525,77.047,42.0579
2013-02-13,14.2622,22.7394,19.5009,27.91,57.6291,47.0653,19.041,37.1382,10.3427,177.089,130.571,13.4735,53.924,71.4656,73.047,64.7334,50.8413,57.9867,76.9943,42.3179
2013-02-14,14.2492,22.7482,19.6243,28.5,57.7458,46.9163,19.0829,37.549,10.3093,179.335,131.747,13.462,53.8386,71.1322,72.8133,64.7491,50.7782,57.8894,77.1093,42.2947
2013-02-15,14.0532,22.7216,19.7505,28.32,58.0116,47.1376,19.2479,37.2916,10.2209,177.429,130.933,13.2545,53.9838,71.3918,72.465,65.3378,50.7913,57.7853,76.6149,41.6375
2013-02-19,14.0483,22.9397,20.0982,28.93,58.6225,46.5944,19.5426,37.7278,10.3574,178.252,134.04,13.4875,54.0054,71.3524,72.4572,65.6037,51.3858,58.4146,77.2499,42.7895
2013-02-20,13.7073,22.7961,19.74,28.46,58.3871,45.4034,19.4459,37.0842,10.0274,174.613,131.08,13.3205,53.1202,71.4008,70.6528,65.2348,50.9657,58.1831,76.6354,42.1131
2013-02-21,13.6215,22.4855,19.8162,27.28,58.551,45.4289,19.3308,36.8121,9.70436,172.524,127.483,13.297,51.4715,71.5728,69.3724,65.1082,50.8623,57.9361,76.6354,42.4357
2013-02-22,13.7666,22.7064,19.9208,27.13,58.542,44.7944,19.3064,37.3112,9.72204,175.906,130.169,13.271,52.4323,72.4216,69.3793,65.5233,50.9305,58.3348,77.2801,42.4995
2013-02-25,13.521,22.3888,19.6975,27.27,58.0233,43.8314,18.9288,36.3896,9.37145,172.735,124.749,12.9935,51.1045,73.0963,67.575,65.3417,50.2449,57.3545,75.6629,41.5419
2013-02-26,13.7112,22.3888,19.6817,27.39,58.1606,43.6263,19.0624,36.311,9.45788,172.458,125.455,12.968,54.0123,73.1544,68.1748,64.9109,50.3665,57.8826,76.6149,42.1729
2013-02-27,13.5753,22.7482,19.9223,26.87,58.5951,44.2987,19.3308,37.5951,9.61205,176.054,128.542,13.1625,54.4116,73.3668,69.915,66.5564,51.2641,58.5516,77.7463,42.3806
2013-02-28,13.4798,22.7394,19.9576,27.25,58.4341,43.9568,19.2996,37.32,9.55116,175.092,126.954,13.2135,54.766,73.4976,70.0087,66.3101,51.0839,58.5624,78.0682,42.3179
2013-03-01,13.1455,22.8642,20.0822,27.78,58.8893,44.0112,19.3152,37.3112,9.64445,172.94,127.62,13.287,55.1899,73.3314,69.2442,66.4357,51.0443,58.4856,77.9004,42.5566
2013-03-04,12.8253,23.0245,20.4633,27.72,59.2757,43.8476,19.5289,37.4576,9.70436,176.201,128.993,13.6555,56.1957,72.8642,68.021,65.6283,50.7906,58.1724,78.3003,42.0753
2013-03-05,13.1653,23.1896,20.8893,27.52,59.6277,43.9957,19.7953,37.7552,9.82319,179.731,129.68,13.7795,56.341,73.4337,68.3711,66.1639,51.5024,58.6022,78.5929,42.1042
2013-03-06,12.9978,22.9728,20.7095,27.45,59.4208,44.086,19.8324,38.1679,10.1384,183.54,130.688,13.6895,56.3498,74.1969,67.9371,66.5769,51.9359,58.5711,78.9557,42.3517
2013-03-07,13.1484,23.0176,20.7397,28.58,59.6963,44.2439,19.9378,38.6267,10.4252,182.707,132.785,13.694,56.1643,74.4123,67.947,66.9027,52.5899,58.013,79.0183,42.2521
2013-03-08,13.1831,22.9072,20.713,27.96,60.0316,44.2511,19.8792,38.2976,10.2641,182.577,129.697,13.7095,57.0584,75.6554,68.598,67.8053,53.7048,58.1831,79.0183,42.6387
2013-03-11,13.3714,22.7961,20.7952,28.14,60.2259,44.5788,19.9213,38.5107,10.3358,182.31,129.983,13.562,57.021,75.7942,69.1051,68.2214,53.8229,58.3076,79.1225,42.6734
2013-03-12,13.0834,22.8292,20.6153,27.83,60.3171,45.0879,19.7036,38.3565,10.213,183.457,128.709,13.7065,56.8729,75.6928,68.015,68.0918,53.6224,58.3076,78.8055,42.887
2013-03-13,13.0804,22.8362,20.5584,27.08,60.3092,44.9778,19.7611,38.2661,10.2542,186.598,128.767,13.755,56.8817,76.1659,67.6677,69.5468,53.8858,58.3728,78.8777,42.9209
2013-03-14,13.2077,23.0176,20.4643,27.04,60.7319,45.1838,19.8256,38.9057,10.3004,188.271,130.591,13.287,56.4656,76.1168,67.2298,69.7263,53.7834,58.7472,79.9809,43.4611
2013-03-15,13.5487,22.929,20.2841,26.65,60.8015,45.1838,19.7611,38.16,10.6894,188.825,131.247,13.091,55.5108,76.3902,67.3254,69.8795,53.5293,58.4466,79.7488,43.1363
2013-03-18,13.9164,22.9827,20.122,26.49,60.5112,45.4053,19.7729,37.768,10.6815,187.753,128.806,12.8945,55.7532,75.5482,67.7249,69.59,53.844,58.0538,79.3996,43.1894
2013-03-19,13.8777,23.0501,20.2097,26.55,60.5476,45.5438,19.7427,37.5352,10.8112,186.193,126.199,12.8205,55.2979,75.4146,66.8993,69.9765,53.9463,57.9283,79.6122,43.3084
2013-03-20,13.8048,23.1653,20.2944,25.86,61.0006,45.3046,19.9544,37.4743,10.871,190.24,127.278,12.864,55.3734,75.6978,65.8931,69.5017,54.433,57.9634,80.215,44.1375
2013-03-21,13.8247,22.9925,20.2082,25.74,60.6632,45.4593,19.8256,36.8828,10.6894,186.045,123.269,12.6695,55.4284,75.5148,65.8103,69.0797,54.3518,57.6589,80.2062,44.498
2013-03-22,14.1053,23.1066,20.1849,25.73,61.2242,44.9616,20.014,37.2149,10.6815,186.154,124.279,12.8875,55.921,76.0833,66.3025,69.5174,54.7913,58.3942,80.7612,44.4787
2013-03-25,14.1556,23.0335,20.1679,25.13,61.1781,45.2893,19.8618,37.0135,10.544,185.212,123.868,12.801,55.8454,75.2916,65.6642,69.5537,54.5479,58.2191,80.1018,43.9694
2013-03-26,14.0828,23.0335,20.2371,25.2,62.0763,45.9446,20.1672,37.1078,10.4428,190.054,124.229,13.0155,56.3116,75.4912,65.9375,70.6025,55.0014,58.9456,80.6265,44.1375
2013-03-27,13.8048,23.2062,19.994,26.09,62.3979,46.7425,20.1984,36.4436,10.4006,188.688,125.318,13.265,55.9897,75.801,65.8615,71.1803,54.7782,59.2383,80.1106,44.0883
2013-03-28,13.5171,23.391,19.7832,25.58,62.5971,47.2297,20.3526,36.204,10.3584,188.928,124.749,13.3245,56.0976,76.4039,65.9157,72.7266,54.9095,58.93,79.184,43.8873
2013-04-01,13.0983,23.4006,19.9576,25.53,62.9021,48.6798,20.3389,36.4908,10.3358,186.016,123.828,13.0805,56.0074,75.9171,64.9086,71.5816,54.1643,59.3618,79.7107,44.1636
2013-04-02,13.1249,23.5588,20.2526,25.42,63.4865,50.9687,20.6171,36.8347,10.3358,189.326,124.348,13.166,57.0927,76.8406,64.3305,71.5915,54.0786,59.2383,79.3118,43.8437
2013-04-03,13.191,23.3596,20.0822,26.25,63.01,50.9136,20.4736,35.9672,10.0451,182.55,121.594,12.9515,56.5618,76.0676,63.7564,71.6484,53.4366,58.8142,78.4983,43.2871
2013-04-04,13.0608,23.3841,19.8052,27.07,63.2747,51.2107,20.5662,36.4574,10.1551,184.675,121.221,12.954,56.8298,77.1249,64.1421,71.8848,53.7406,58.7083,78.6788,42.9962
2013-04-05,12.9239,23.4749,19.5053,27.39,62.9883,51.2659,20.5234,36.7787,10.1816,180.757,121.838,12.774,56.3194,77.7307,64.1204,71.2265,53.181,58.2094,78.3169,42.7489
2013-04-08,13.0165,23.3841,19.3011,26.85,62.2754,51.0949,20.5662,37.2935,10.382,183.42,121.917,12.9475,57.2498,77.7928,63.8086,71.6484,53.5987,57.942,78.5237,43.3084
2013-04-09,13.0392,24.2221,19.3708,26.59,62.5902,51.3323,20.5301,37.3692,10.4174,186.82,124.219,13.057,57.234,77.4563,65.1039,71.8917,53.591,58.0538,79.0728,43.6534
2013-04-10,13.3063,24.7672,19.6832,27.57,62.9736,51.5231,21.1002,37.8103,10.4782,191.773,126.699,13.2385,57.6314,77.7858,65.6129,72.3214,54.2232,57.9935,79.7244,43.9974
2013-04-11,13.2637,23.6654,19.6885,28.02,63.2051,51.9935,21.6086,37.8554,10.4331,194.269,126.395,13.4925,57.7983,78.1685,64.952,73.3153,54.433,58.3465,80.5982,43.9269
2013-04-12,13.1249,23.5492,19.6797,27.4,63.5287,52.0351,21.631,37.6256,10.3495,193.519,126.435,13.6435,59.182,79.3978,64.4627,73.2241,54.1081,58.1967,79.9341,43.3451
2013-04-15,12.8195,23.468,19.4774,26.52,62.7325,50.8462,21.4748,36.7954,10.1905,186.7,124.161,13.386,58.0662,78.2894,62.3546,71.9123,52.611,56.563,77.6849,41.8009
2013-04-16,13.0175,23.6984,19.7624,26.92,64.0652,51.8536,21.8213,37.2238,10.4428,189.197,122.152,13.617,58.2478,78.9681,62.6111,72.5274,53.3272,56.6397,77.9804,41.9429
2013-04-17,12.3011,23.5852,19.4934,26.63,64.4172,51.2107,21.7706,35.919,9.95092,184.602,119.192,13.37,58.5225,78.5884,61.7498,72.0045,52.3875,56.2935,76.5134,41.4876
2013-04-18,11.9717,23.5492,19.0788,25.69,63.8671,49.2771,21.5725,35.8051,9.7299,180.378,117.487,12.971,58.2654,78.1055,61.374,71.5983,52.083,56.6476,77.0402,41.8568
2013-04-19,11.9257,24.3402,19.9248,25.73,64.8702,49.567,21.9043,36.257,9.91947,183.965,117.605,13.016,59.4852,76.5829,61.3513,72.5441,54.0539,57.1902,77.243,41.9826
2013-04-22,12.1739,25.2163,19.9308,25.97,65.1321,48.888,21.8096,36.3514,9.96753,184.213,118.29,13.1775,59.3744,76.1237,63.0904,72.2213,54.3518,57.6074,77.6849,41.9081
2013-04-23,12.4035,25.0298,20.1245,25.98,65.6086,48.3295,21.917,36.9762,10.2641,190.82,121.171,13.445,58.9897,76.46,64.15,73.1349,54.4788,58.4029,78.2935,42.1912
2013-04-24,12.3828,25.9783,20.2626,26.11,64.7947,48.5363,21.5822,37.4026,10.4684,190.221,122.015,13.439,58.9092,77.4229,63.9073,73.6077,54.5278,58.4856,78.8202,42.5411
2013-04-25,12.4705,26.1258,20.1544,26.14,65.4322,48.9884,21.3432,37.6177,10.5813,193.807,122.701,13.735,58.9818,77.362,64.4637,74.0433,54.3098,57.5938,78.9792,42.6231
2013-04-26,12.7416,26.0035,19.9631,26.85,65.3557,49.1025,21.2201,37.5234,10.5626,193.981,122.162,12.7405,58.9651,77.3265,64.5919,74.5761,53.8508,57.551,80.0052,43.0175
2013-04-29,13.1338,26.6747,20.4025,26.98,65.7068,49.5413,21.4612,37.5528,10.5292,197.245,123.024,12.487,59.2223,78.312,64.6817,74.6379,53.7781,57.6872,80.8675,43.7413
2013-04-30,13.52,27.0769,20.5396,27.77,65.44,49.4757,20.5,37.6256,10.4684,195.986,123.848,12.6905,58.9651,78.2795,64.585,74.6624,53.591,58.1967,81.2966,44.1443
2013-05-01,13.4164,26.7634,20.4369,27.43,64.6722,49.3009,20.3838,36.8524,10.328,191.885,120.897,12.4115,58.493,77.7003,63.3736,74.8586,52.8534,57.2281,80.1663,43.8206
2013-05-02,13.6049,27.1259,20.665,28.97,65.3851,49.1025,20.6425,36.9114,10.3672,192.947,121.818,12.6275,58.9475,78.2235,64.2722,75.8564,53.9026,57.9634,81.321,44.5164
2013-05-03,13.7419,27.3964,21.0667,28.31,65.8372,48.6427,20.4239,36.5164,10.4104,199.526,123.259,12.9025,59.4568,78.8825,66.3488,76.864,54.8255,58.8707,82.2964,45.2142
2013-05-06,14.0702,27.6035,21.4612,27.57,65.0193,49.6999,20.252,36.984,10.9535,201.773,125.847,12.786,60.502,78.2314,66.8134,76.9995,55.4394,59.2383,82.1209,45.4354
2013-05-07,14.0069,27.2471,21.3535,26.89,65.6704,49.9487,20.4736,37.7258,10.9692,202.624,126.602,12.8865,60.3499,78.3957,68.4905,77.5184,56.0373,59.6107,81.996,45.8877
2013-05-08,14.1635,26.9862,21.7622,27.12,65.6166,51.6058,20.4307,38.2003,11.0723,203.88,127.376,12.934,60.6295,77.3698,68.8881,76.7042,56.4595,59.9696,82.197,45.705
2013-05-09,14.0423,26.7137,21.7083,27.04,65.3782,51.193,20.3379,37.6462,10.978,202.826,125.935,13.008,60.9925,76.4039,68.6128,76.3656,56.6784,59.9414,82.3958,45.6983
2013-05-10,13.9241,26.7401,21.9266,26.68,65.845,51.9345,20.4229,37.5863,11.0723,203.471,126.425,13.1815,61.1014,76.7974,67.6007,76.812,56.6503,59.3588,82.1033,45.4393
2013-05-13,13.9793,27.0213,21.8588,26.82,65.9165,51.5082,20.8864,38.1286,11.0399,205.46,126.856,13.2255,61.6353,76.9351,67.1795,76.7728,56.7353,59.3327,81.8838,45.2731
